subject,model,test_trial,test_condition,window_s,n_windows,n_correct,accuracy,auc
11,eeg_ts,2,MovingTargetNoise,5,118,40,0.3389830508474576,0.29589198506176384
11,eeg_ts,2,MovingTargetNoise,10,58,22,0.3793103448275862,0.26753864447086806
11,eeg_ts,2,MovingTargetNoise,30,18,5,0.2777777777777778,0.14814814814814814
11,eeg_ts,2,MovingTargetNoise,60,8,2,0.25,0.0
11,eeg_ts,3,NoVisuals,1,596,305,0.511744966442953,0.5153258862213413
11,eeg_ts,3,NoVisuals,2,298,157,0.5268456375838926,0.5121390928336561
11,eeg_ts,3,NoVisuals,5,118,68,0.576271186440678,0.5575983912668773
11,eeg_ts,3,NoVisuals,10,58,33,0.5689655172413793,0.5505350772889417
11,eeg_ts,3,NoVisuals,30,18,12,0.6666666666666666,0.5185185185185186
11,eeg_ts,3,NoVisuals,60,8,7,0.875,0.75
11,eeg_ts,4,FixedVideo,1,596,212,0.35570469798657717,0.324625016891131
11,eeg_ts,4,FixedVideo,2,298,112,0.37583892617449666,0.32210260799063106
11,eeg_ts,4,FixedVideo,5,118,36,0.3050847457627119,0.3145647802355645
11,eeg_ts,4,FixedVideo,10,58,21,0.3620689655172414,0.27586206896551724
11,eeg_ts,4,FixedVideo,30,18,7,0.3888888888888889,0.1851851851851852
11,eeg_ts,4,FixedVideo,60,8,1,0.125,0.1875
11,eeg_ts,5,MovingVideo,1,596,298,0.5,0.4915656952389532
11,eeg_ts,5,MovingVideo,2,298,141,0.47315436241610737,0.4891671546326742
11,eeg_ts,5,MovingVideo,5,118,58,0.4915254237288136,0.4869290433783396
11,eeg_ts,5,MovingVideo,10,58,27,0.46551724137931033,0.4815695600475624
11,eeg_ts,5,MovingVideo,30,18,9,0.5,0.4320987654320988
11,eeg_ts,5,MovingVideo,60,8,3,0.375,0.4375
11,eeg_ts,6,NoVisuals,1,596,260,0.436241610738255,0.4102855727219495
11,eeg_ts,6,NoVisuals,2,298,131,0.4395973154362416,0.38975721814332687
11,eeg_ts,6,NoVisuals,5,118,52,0.4406779661016949,0.42717609882217755
11,eeg_ts,6,NoVisuals,10,58,22,0.3793103448275862,0.38882282996432815
11,eeg_ts,6,NoVisuals,30,18,6,0.3333333333333333,0.271604938271605
11,eeg_ts,6,NoVisuals,60,8,2,0.25,0.3125
11,eeg_ts,7,FixedVideo,1,596,272,0.4563758389261745,0.44407909553623703
11,eeg_ts,7,FixedVideo,2,298,128,0.42953020134228187,0.4062880050448178
11,eeg_ts,7,FixedVideo,5,118,52,0.4406779661016949,0.3812122953174375
11,eeg_ts,7,FixedVideo,10,58,22,0.3793103448275862,0.3590963139120096
11,eeg_ts,7,FixedVideo,30,18,4,0.2222222222222222,0.24691358024691357
11,eeg_ts,7,FixedVideo,60,8,2,0.25,0.3125
11,eeg_eogreg_ts,0,MovingVideo,1,596,287,0.4815436241610738,0.4600018017206432
11,eeg_eogreg_ts,0,MovingVideo,2,298,143,0.4798657718120805,0.47114994820053147
11,eeg_eogreg_ts,0,MovingVideo,5,118,55,0.4661016949152542,0.4311979316288423
11,eeg_eogreg_ts,0,MovingVideo,10,58,28,0.4827586206896552,0.4209274673008324
11,eeg_eogreg_ts,0,MovingVideo,30,18,5,0.2777777777777778,0.3209876543209877
11,eeg_eogreg_ts,0,MovingVideo,60,8,2,0.25,0.125
11,eeg_eogreg_ts,1,MovingTargetNoise,1,596,276,0.46308724832214765,0.4354083149407684
11,eeg_eogreg_ts,1,MovingTargetNoise,2,298,133,0.4463087248322148,0.4184496193865141
11,eeg_eogreg_ts,1,MovingTargetNoise,5,118,51,0.4322033898305085,0.33668486067222064
11,eeg_eogreg_ts,1,MovingTargetNoise,10,58,24,0.41379310344827586,0.27705112960761
11,eeg_eogreg_ts,1,MovingTargetNoise,30,18,6,0.3333333333333333,0.14814814814814814
11,eeg_eogreg_ts,1,MovingTargetNoise,60,8,3,0.375,0.125
11,eeg_eogreg_ts,2,MovingTargetNoise,1,596,219,0.3674496644295302,0.28928877077609116
11,eeg_eogreg_ts,2,MovingTargetNoise,2,298,102,0.3422818791946309,0.2974190351785956
11,eeg_eogreg_ts,2,MovingTargetNoise,5,118,44,0.3728813559322034,0.31715024418270615
11,eeg_eogreg_ts,2,MovingTargetNoise,10,58,21,0.3620689655172414,0.262782401902497
11,eeg_eogreg_ts,2,MovingTargetNoise,30,18,4,0.2222222222222222,0.1851851851851852
11,eeg_eogreg_ts,2,MovingTargetNoise,60,8,2,0.25,0.0625
11,eeg_eogreg_ts,3,NoVisuals,1,596,287,0.4815436241610738,0.48366064591685054
11,eeg_eogreg_ts,3,NoVisuals,2,298,139,0.4664429530201342,0.47128507724877255
11,eeg_eogreg_ts,3,NoVisuals,5,118,53,0.4491525423728814,0.4461361677678828
11,eeg_eogreg_ts,3,NoVisuals,10,58,24,0.41379310344827586,0.42092746730083236
11,eeg_eogreg_ts,3,NoVisuals,30,18,8,0.4444444444444444,0.3827160493827161
11,eeg_eogreg_ts,3,NoVisuals,60,8,4,0.5,0.375
11,eeg_eogreg_ts,4,FixedVideo,1,596,226,0.37919463087248323,0.3209540110805819
11,eeg_eogreg_ts,4,FixedVideo,2,298,110,0.3691275167785235,0.31408495112832757
11,eeg_eogreg_ts,4,FixedVideo,5,118,46,0.3898305084745763,0.311117494972709
11,eeg_eogreg_ts,4,FixedVideo,10,58,21,0.3620689655172414,0.2972651605231867
11,eeg_eogreg_ts,4,FixedVideo,30,18,5,0.2777777777777778,0.20987654320987653
11,eeg_eogreg_ts,4,FixedVideo,60,8,1,0.125,0.1875
11,eeg_eogreg_ts,5,MovingVideo,1,596,263,0.4412751677852349,0.4388541056709157
11,eeg_eogreg_ts,5,MovingVideo,2,298,133,0.4463087248322148,0.4563758389261745
11,eeg_eogreg_ts,5,MovingVideo,5,118,55,0.4661016949152542,0.4553289284688308
11,eeg_eogreg_ts,5,MovingVideo,10,58,27,0.46551724137931033,0.45659928656361476
11,eeg_eogreg_ts,5,MovingVideo,30,18,7,0.3888888888888889,0.3950617283950617
11,eeg_eogreg_ts,5,MovingVideo,60,8,4,0.5,0.4375
11,eeg_eogreg_ts,6,NoVisuals,1,596,264,0.4429530201342282,0.4038782036845187
11,eeg_eogreg_ts,6,NoVisuals,2,298,129,0.43288590604026844,0.3820548623935859
11,eeg_eogreg_ts,6,NoVisuals,5,118,44,0.3728813559322034,0.3487503590922149
11,eeg_eogreg_ts,6,NoVisuals,10,58,25,0.43103448275862066,0.31153388822829964
11,eeg_eogreg_ts,6,NoVisuals,30,18,6,0.3333333333333333,0.1358024691358025
11,eeg_eogreg_ts,6,NoVisuals,60,8,3,0.375,0.0
11,eeg_eogreg_ts,7,FixedVideo,1,596,305,0.511744966442953,0.49402053961533265
11,eeg_eogreg_ts,7,FixedVideo,2,298,149,0.5,0.48358182063870997
11,eeg_eogreg_ts,7,FixedVideo,5,118,55,0.4661016949152542,0.48089629416834245
11,eeg_eogreg_ts,7,FixedVideo,10,58,29,0.5,0.49227110582639716
11,eeg_eogreg_ts,7,FixedVideo,30,18,7,0.3888888888888889,0.5555555555555556
11,eeg_eogreg_ts,7,FixedVideo,60,8,4,0.5,0.5
11,eeg_post_ts,0,MovingVideo,1,596,298,0.5,0.5289401378316292
11,eeg_post_ts,0,MovingVideo,2,298,149,0.5,0.5218683843070132
11,eeg_post_ts,0,MovingVideo,5,118,69,0.5847457627118644,0.5627693191611606
11,eeg_post_ts,0,MovingVideo,10,58,34,0.5862068965517241,0.5683709869203328
11,eeg_post_ts,0,MovingVideo,30,18,13,0.7222222222222222,0.654320987654321
11,eeg_post_ts,0,MovingVideo,60,8,5,0.625,0.5625
11,eeg_post_ts,1,MovingTargetNoise,1,596,278,0.4664429530201342,0.47105986216837076
11,eeg_post_ts,1,MovingTargetNoise,2,298,141,0.47315436241610737,0.448988784288996
11,eeg_post_ts,1,MovingTargetNoise,5,118,54,0.4576271186440678,0.4165469692617064
11,eeg_post_ts,1,MovingTargetNoise,10,58,23,0.39655172413793105,0.36504161712247324
11,eeg_post_ts,1,MovingTargetNoise,30,18,7,0.3888888888888889,0.3580246913580247
11,eeg_post_ts,1,MovingTargetNoise,60,8,3,0.375,0.3125
11,eeg_post_ts,2,MovingTargetNoise,1,596,283,0.4748322147651007,0.4703504346651052
11,eeg_post_ts,2,MovingTargetNoise,2,298,138,0.46308724832214765,0.4646637538849601
11,eeg_post_ts,2,MovingTargetNoise,5,118,56,0.4745762711864407,0.47773628267739154
11,eeg_post_ts,2,MovingTargetNoise,10,58,31,0.5344827586206896,0.5184304399524375
11,eeg_post_ts,2,MovingTargetNoise,30,18,11,0.6111111111111112,0.5185185185185186
11,eeg_post_ts,2,MovingTargetNoise,60,8,3,0.375,0.5
11,eeg_post_ts,3,NoVisuals,1,596,281,0.4714765100671141,0.4891558938786541
11,eeg_post_ts,3,NoVisuals,2,298,155,0.5201342281879194,0.507454619161299
11,eeg_post_ts,3,NoVisuals,5,118,63,0.5338983050847458,0.5564492961792589
11,eeg_post_ts,3,NoVisuals,10,58,34,0.5862068965517241,0.5636147443519619
11,eeg_post_ts,3,NoVisuals,30,18,10,0.5555555555555556,0.6666666666666667
11,eeg_post_ts,3,NoVisuals,60,8,5,0.625,0.75
11,eeg_post_ts,4,FixedVideo,1,596,276,0.46308724832214765,0.4738750506733931
11,eeg_post_ts,4,FixedVideo,2,298,138,0.46308724832214765,0.4761947660015315
11,eeg_post_ts,4,FixedVideo,5,118,57,0.4830508474576271,0.46653260557311116
11,eeg_post_ts,4,FixedVideo,10,58,26,0.4482758620689655,0.4661117717003567
11,eeg_post_ts,4,FixedVideo,30,18,6,0.3333333333333333,0.32098765432098764
11,eeg_post_ts,4,FixedVideo,60,8,2,0.25,0.25
11,eeg_post_ts,5,MovingVideo,1,596,304,0.5100671140939598,0.514897977568578
11,eeg_post_ts,5,MovingVideo,2,298,162,0.5436241610738255,0.5452907526687987
11,eeg_post_ts,5,MovingVideo,5,118,68,0.576271186440678,0.5917839701235277
11,eeg_post_ts,5,MovingVideo,10,58,32,0.5517241379310345,0.5838287752675386
11,eeg_post_ts,5,MovingVideo,30,18,10,0.5555555555555556,0.6049382716049383
11,eeg_post_ts,5,MovingVideo,60,8,5,0.625,0.6875
11,eeg_post_ts,6,NoVisuals,1,596,278,0.4664429530201342,0.4670059907211387
11,eeg_post_ts,6,NoVisuals,2,298,143,0.4798657718120805,0.46286203324174585
11,eeg_post_ts,6,NoVisuals,5,118,62,0.5254237288135594,0.5007181844297616
11,eeg_post_ts,6,NoVisuals,10,58,28,0.4827586206896552,0.4518430439952437
11,eeg_post_ts,6,NoVisuals,30,18,6,0.3333333333333333,0.37037037037037035
11,eeg_post_ts,6,NoVisuals,60,8,3,0.375,0.375
11,eeg_post_ts,7,FixedVideo,1,596,286,0.4798657718120805,0.4555988468987884
11,eeg_post_ts,7,FixedVideo,2,298,146,0.4899328859060403,0.45439394621863877
11,eeg_post_ts,7,FixedVideo,5,118,56,0.4745762711864407,0.45877621373168626
11,eeg_post_ts,7,FixedVideo,10,58,25,0.43103448275862066,0.4399524375743163
11,eeg_post_ts,7,FixedVideo,30,18,8,0.4444444444444444,0.3580246913580247
11,eeg_post_ts,7,FixedVideo,60,8,4,0.5,0.4375
11,eeg_alpha_ts,0,MovingVideo,1,596,294,0.49328859060402686,0.48331156254222785
11,eeg_alpha_ts,0,MovingVideo,2,298,150,0.5033557046979866,0.5096617269492365
11,eeg_alpha_ts,0,MovingVideo,5,118,60,0.5084745762711864,0.5308819304797472
11,eeg_alpha_ts,0,MovingVideo,10,58,32,0.5517241379310345,0.5469678953626635
11,eeg_alpha_ts,0,MovingVideo,30,18,11,0.6111111111111112,0.6296296296296297
11,eeg_alpha_ts,0,MovingVideo,60,8,6,0.75,0.6875
11,eeg_alpha_ts,1,MovingTargetNoise,1,596,231,0.3875838926174497,0.36116616368632043
11,eeg_alpha_ts,1,MovingTargetNoise,2,298,114,0.3825503355704698,0.33705688932930944
11,eeg_alpha_ts,1,MovingTargetNoise,5,118,42,0.3559322033898305,0.27549554725653547
11,eeg_alpha_ts,1,MovingTargetNoise,10,58,16,0.27586206896551724,0.20570749108204522
11,eeg_alpha_ts,1,MovingTargetNoise,30,18,3,0.16666666666666666,0.0
11,eeg_alpha_ts,1,MovingTargetNoise,60,8,1,0.125,0.0
11,eeg_alpha_ts,2,MovingTargetNoise,1,596,281,0.4714765100671141,0.4465226791585965
11,eeg_alpha_ts,2,MovingTargetNoise,2,298,133,0.4463087248322148,0.42971037340660323
11,eeg_alpha_ts,2,MovingTargetNoise,5,118,48,0.4067796610169492,0.36885952312553866
11,eeg_alpha_ts,2,MovingTargetNoise,10,58,20,0.3448275862068966,0.3139120095124851
11,eeg_alpha_ts,2,MovingTargetNoise,30,18,4,0.2222222222222222,0.1851851851851852
11,eeg_alpha_ts,2,MovingTargetNoise,60,8,1,0.125,0.125
11,eeg_alpha_ts,3,NoVisuals,1,596,297,0.4983221476510067,0.5003265618665826
11,eeg_alpha_ts,3,NoVisuals,2,298,155,0.5201342281879194,0.5220485563713346
11,eeg_alpha_ts,3,NoVisuals,5,118,57,0.4830508474576271,0.4337833955759839
11,eeg_alpha_ts,3,NoVisuals,10,58,29,0.5,0.4340071343638525
11,eeg_alpha_ts,3,NoVisuals,30,18,7,0.3888888888888889,0.37037037037037035
11,eeg_alpha_ts,3,NoVisuals,60,8,3,0.375,0.375
11,eeg_alpha_ts,4,FixedVideo,1,596,264,0.4429530201342282,0.41186207828476196
11,eeg_alpha_ts,4,FixedVideo,2,298,138,0.46308724832214765,0.4098914463312463
11,eeg_alpha_ts,4,FixedVideo,5,118,45,0.3813559322033898,0.3553576558460212
11,eeg_alpha_ts,4,FixedVideo,10,58,20,0.3448275862068966,0.3376932223543401
11,eeg_alpha_ts,4,FixedVideo,30,18,5,0.2777777777777778,0.24691358024691362
11,eeg_alpha_ts,4,FixedVideo,60,8,3,0.375,0.125
11,eeg_alpha_ts,5,MovingVideo,1,596,268,0.44966442953020136,0.40188505022296295
11,eeg_alpha_ts,5,MovingVideo,2,298,134,0.44966442953020136,0.4158371244538534
11,eeg_alpha_ts,5,MovingVideo,5,118,54,0.4576271186440678,0.4291870152255099
11,eeg_alpha_ts,5,MovingVideo,10,58,23,0.39655172413793105,0.3983353151010701
11,eeg_alpha_ts,5,MovingVideo,30,18,7,0.3888888888888889,0.32098765432098764
11,eeg_alpha_ts,5,MovingVideo,60,8,1,0.125,0.0625
11,eeg_alpha_ts,6,NoVisuals,1,596,304,0.5100671140939598,0.49932435475879466
11,eeg_alpha_ts,6,NoVisuals,2,298,140,0.4697986577181208,0.4730867978919868
11,eeg_alpha_ts,6,NoVisuals,5,118,55,0.4661016949152542,0.41999425452456185
11,eeg_alpha_ts,6,NoVisuals,10,58,25,0.43103448275862066,0.370986920332937
11,eeg_alpha_ts,6,NoVisuals,30,18,8,0.4444444444444444,0.3703703703703704
11,eeg_alpha_ts,6,NoVisuals,60,8,1,0.125,0.1875
11,eeg_alpha_ts,7,FixedVideo,1,596,266,0.4463087248322148,0.41727850096842484
11,eeg_alpha_ts,7,FixedVideo,2,298,124,0.4161073825503356,0.3857934327282555
11,eeg_alpha_ts,7,FixedVideo,5,118,45,0.3813559322033898,0.3036483769031887
11,eeg_alpha_ts,7,FixedVideo,10,58,15,0.25862068965517243,0.2330558858501784
11,eeg_alpha_ts,7,FixedVideo,30,18,4,0.2222222222222222,0.1358024691358025
11,eeg_alpha_ts,7,FixedVideo,60,8,1,0.125,0.0625
11,gazectrl_ts,0,MovingVideo,1,596,300,0.5033557046979866,0.5105062835007432
11,gazectrl_ts,0,MovingVideo,2,298,151,0.5067114093959731,0.5345254718255934
11,gazectrl_ts,0,MovingVideo,5,118,60,0.5084745762711864,0.5435219764435507
11,gazectrl_ts,0,MovingVideo,10,58,28,0.4827586206896552,0.5683709869203329
11,gazectrl_ts,0,MovingVideo,30,18,8,0.4444444444444444,0.617283950617284
11,gazectrl_ts,0,MovingVideo,60,8,4,0.5,0.6875
11,gazectrl_ts,1,MovingTargetNoise,1,596,279,0.46812080536912754,0.44698437007342007
11,gazectrl_ts,1,MovingTargetNoise,2,298,141,0.47315436241610737,0.4358362235935318
11,gazectrl_ts,1,MovingTargetNoise,5,118,53,0.4491525423728814,0.4240160873312267
11,gazectrl_ts,1,MovingTargetNoise,10,58,25,0.43103448275862066,0.380499405469679
11,gazectrl_ts,1,MovingTargetNoise,30,18,6,0.3333333333333333,0.18518518518518517
11,gazectrl_ts,1,MovingTargetNoise,60,8,2,0.25,0.1875
11,gazectrl_ts,2,MovingTargetNoise,1,596,307,0.5151006711409396,0.5157763163821449
11,gazectrl_ts,2,MovingTargetNoise,2,298,158,0.5302013422818792,0.5302914283140399
11,gazectrl_ts,2,MovingTargetNoise,5,118,60,0.5084745762711864,0.4797471990807239
11,gazectrl_ts,2,MovingTargetNoise,10,58,32,0.5517241379310345,0.4839476813317479
11,gazectrl_ts,2,MovingTargetNoise,30,18,9,0.5,0.4814814814814815
11,gazectrl_ts,2,MovingTargetNoise,60,8,2,0.25,0.375
11,gazectrl_ts,3,NoVisuals,1,596,275,0.46140939597315433,0.4536169541912526
11,gazectrl_ts,3,NoVisuals,2,298,137,0.4597315436241611,0.43822350344579075
11,gazectrl_ts,3,NoVisuals,5,118,54,0.4576271186440678,0.4791726515369147
11,gazectrl_ts,3,NoVisuals,10,58,25,0.43103448275862066,0.441141498216409
11,gazectrl_ts,3,NoVisuals,30,18,8,0.4444444444444444,0.3703703703703704
11,gazectrl_ts,3,NoVisuals,60,8,4,0.5,0.0625
11,gazectrl_ts,4,FixedVideo,1,596,301,0.5050335570469798,0.4977928922120625
11,gazectrl_ts,4,FixedVideo,2,298,164,0.5503355704697986,0.520832394937165
11,gazectrl_ts,4,FixedVideo,5,118,58,0.4915254237288136,0.43866704969836257
11,gazectrl_ts,4,FixedVideo,10,58,28,0.4827586206896552,0.441141498216409
11,gazectrl_ts,4,FixedVideo,30,18,9,0.5,0.3827160493827161
11,gazectrl_ts,4,FixedVideo,60,8,4,0.5,0.375
11,gazectrl_ts,5,MovingVideo,1,596,272,0.4563758389261745,0.4404306112337282
11,gazectrl_ts,5,MovingVideo,2,298,128,0.42953020134228187,0.4529976127201477
11,gazectrl_ts,5,MovingVideo,5,118,57,0.4830508474576271,0.4794599253088193
11,gazectrl_ts,5,MovingVideo,10,58,28,0.4827586206896552,0.4518430439952438
11,gazectrl_ts,5,MovingVideo,30,18,7,0.3888888888888889,0.35802469135802467
11,gazectrl_ts,5,MovingVideo,60,8,3,0.375,0.3125
11,gazectrl_ts,6,NoVisuals,1,596,302,0.5067114093959731,0.505945678122607
11,gazectrl_ts,6,NoVisuals,2,298,149,0.5,0.5097067699653169
11,gazectrl_ts,6,NoVisuals,5,118,56,0.4745762711864407,0.44671071531169204
11,gazectrl_ts,6,NoVisuals,10,58,26,0.4482758620689655,0.4304399524375743
11,gazectrl_ts,6,NoVisuals,30,18,9,0.5,0.41975308641975306
11,gazectrl_ts,6,NoVisuals,60,8,3,0.375,0.5625
11,gazectrl_ts,7,FixedVideo,1,596,258,0.43288590604026844,0.45729922075582186
11,gazectrl_ts,7,FixedVideo,2,298,134,0.44966442953020136,0.46718616278546016
11,gazectrl_ts,7,FixedVideo,5,118,52,0.4406779661016949,0.439816144785981
11,gazectrl_ts,7,FixedVideo,10,58,22,0.3793103448275862,0.38882282996432826
11,gazectrl_ts,7,FixedVideo,30,18,6,0.3333333333333333,0.25925925925925924
11,gazectrl_ts,7,FixedVideo,60,8,3,0.375,0.25
11,gazectrl_csp,0,MovingVideo,1,596,294,0.49328859060402686,0.49302959326156476
11,gazectrl_csp,0,MovingVideo,2,298,140,0.4697986577181208,0.4634926354668708
11,gazectrl_csp,0,MovingVideo,5,118,56,0.4745762711864407,0.4834817581154841
11,gazectrl_csp,0,MovingVideo,10,58,32,0.5517241379310345,0.469678953626635
11,gazectrl_csp,0,MovingVideo,30,18,10,0.5555555555555556,0.4691358024691358
11,gazectrl_csp,0,MovingVideo,60,8,5,0.625,0.5
11,gazectrl_csp,1,MovingTargetNoise,1,596,264,0.4429530201342282,0.43527318589252734
11,gazectrl_csp,1,MovingTargetNoise,2,298,139,0.4664429530201342,0.42164767352821947
11,gazectrl_csp,1,MovingTargetNoise,5,118,54,0.4576271186440678,0.4142487790864694
11,gazectrl_csp,1,MovingTargetNoise,10,58,26,0.4482758620689655,0.3697978596908442
11,gazectrl_csp,1,MovingTargetNoise,30,18,7,0.3888888888888889,0.28395061728395066
11,gazectrl_csp,1,MovingTargetNoise,60,8,3,0.375,0.25
11,gazectrl_csp,2,MovingTargetNoise,1,596,300,0.5033557046979866,0.4972861582811585
11,gazectrl_csp,2,MovingTargetNoise,2,298,150,0.5033557046979866,0.5044817800999954
11,gazectrl_csp,2,MovingTargetNoise,5,118,56,0.4745762711864407,0.4854926745188164
11,gazectrl_csp,2,MovingTargetNoise,10,58,26,0.4482758620689655,0.4684898929845422
11,gazectrl_csp,2,MovingTargetNoise,30,18,11,0.6111111111111112,0.5308641975308641
11,gazectrl_csp,2,MovingTargetNoise,60,8,4,0.5,0.5
11,gazectrl_csp,3,NoVisuals,1,596,302,0.5067114093959731,0.5153709292374217
11,gazectrl_csp,3,NoVisuals,2,298,158,0.5302013422818792,0.5104274582226025
11,gazectrl_csp,3,NoVisuals,5,118,58,0.4915254237288136,0.5021545532892846
11,gazectrl_csp,3,NoVisuals,10,58,29,0.5,0.5124851367419738
11,gazectrl_csp,3,NoVisuals,30,18,11,0.6111111111111112,0.5679012345679013
11,gazectrl_csp,3,NoVisuals,60,8,5,0.625,0.4375
11,gazectrl_csp,4,FixedVideo,1,596,233,0.39093959731543626,0.36738209990540965
11,gazectrl_csp,4,FixedVideo,2,298,111,0.3724832214765101,0.33313814693031846
11,gazectrl_csp,4,FixedVideo,5,118,43,0.3644067796610169,0.2956047112898592
11,gazectrl_csp,4,FixedVideo,10,58,20,0.3448275862068966,0.25802615933412604
11,gazectrl_csp,4,FixedVideo,30,18,4,0.2222222222222222,0.1111111111111111
11,gazectrl_csp,4,FixedVideo,60,8,2,0.25,0.0625
11,gazectrl_csp,5,MovingVideo,1,596,293,0.49161073825503354,0.48638574838971216
11,gazectrl_csp,5,MovingVideo,2,298,157,0.5268456375838926,0.495833521012567
11,gazectrl_csp,5,MovingVideo,5,118,57,0.4830508474576271,0.4863544958345303
11,gazectrl_csp,5,MovingVideo,10,58,26,0.4482758620689655,0.4851367419738407
11,gazectrl_csp,5,MovingVideo,30,18,10,0.5555555555555556,0.4691358024691358
11,gazectrl_csp,5,MovingVideo,60,8,2,0.25,0.375
11,gazectrl_csp,6,NoVisuals,1,596,274,0.4597315436241611,0.4570965271834602
11,gazectrl_csp,6,NoVisuals,2,298,145,0.4865771812080537,0.4629070762578262
11,gazectrl_csp,6,NoVisuals,5,118,57,0.4830508474576271,0.47687446136167766
11,gazectrl_csp,6,NoVisuals,10,58,28,0.4827586206896552,0.4875148632580262
11,gazectrl_csp,6,NoVisuals,30,18,9,0.5,0.5679012345679012
11,gazectrl_csp,6,NoVisuals,60,8,3,0.375,0.5625
11,gazectrl_csp,7,FixedVideo,1,596,274,0.4597315436241611,0.453785865501554
11,gazectrl_csp,7,FixedVideo,2,298,137,0.4597315436241611,0.4502049457231656
11,gazectrl_csp,7,FixedVideo,5,118,54,0.4576271186440678,0.4254524561907498
11,gazectrl_csp,7,FixedVideo,10,58,26,0.4482758620689655,0.3793103448275862
11,gazectrl_csp,7,FixedVideo,30,18,8,0.4444444444444444,0.35802469135802467
11,gazectrl_csp,7,FixedVideo,60,8,4,0.5,0.3125
12,eog_ts,0,MovingVideo,1,596,216,0.3624161073825503,0.31227196973109317
12,eog_ts,0,MovingVideo,2,298,125,0.41946308724832215,0.34615557857754153
12,eog_ts,0,MovingVideo,5,118,53,0.4491525423728814,0.370870439528871
12,eog_ts,0,MovingVideo,10,58,17,0.29310344827586204,0.3127229488703924
12,eog_ts,0,MovingVideo,30,18,7,0.3888888888888889,0.32098765432098764
12,eog_ts,0,MovingVideo,60,8,2,0.25,0.1875
12,eog_ts,1,MovingTargetNoise,1,596,295,0.4949664429530201,0.49447096977613625
12,eog_ts,1,MovingTargetNoise,2,298,155,0.5201342281879194,0.5295256970406739
12,eog_ts,1,MovingTargetNoise,5,118,59,0.5,0.5630565929330652
12,eog_ts,1,MovingTargetNoise,10,58,31,0.5344827586206896,0.5683709869203329
12,eog_ts,1,MovingTargetNoise,30,18,10,0.5555555555555556,0.617283950617284
12,eog_ts,1,MovingTargetNoise,60,8,5,0.625,0.6875
12,eog_ts,2,MovingTargetNoise,1,596,276,0.46308724832214765,0.4305211476960497
12,eog_ts,2,MovingTargetNoise,2,298,146,0.4899328859060403,0.4739426151975136
12,eog_ts,2,MovingTargetNoise,5,118,64,0.5423728813559322,0.504165469692617
12,eog_ts,2,MovingTargetNoise,10,58,31,0.5344827586206896,0.511296076099881
12,eog_ts,2,MovingTargetNoise,30,18,10,0.5555555555555556,0.5185185185185186
12,eog_ts,2,MovingTargetNoise,60,8,4,0.5,0.5625
12,eog_ts,3,NoVisuals,1,596,273,0.45805369127516776,0.44023917841538673
12,eog_ts,3,NoVisuals,2,298,156,0.5234899328859061,0.5213729111301293
12,eog_ts,3,NoVisuals,5,118,66,0.559322033898305,0.5817293881068659
12,eog_ts,3,NoVisuals,10,58,37,0.6379310344827587,0.6111771700356718
12,eog_ts,3,NoVisuals,30,18,13,0.7222222222222222,0.5925925925925926
12,eog_ts,3,NoVisuals,60,8,4,0.5,0.4375
12,eog_ts,4,FixedVideo,1,596,209,0.35067114093959734,0.30284671861627854
12,eog_ts,4,FixedVideo,2,298,105,0.3523489932885906,0.32219269402279177
12,eog_ts,4,FixedVideo,5,118,47,0.3983050847457627,0.3688595231255386
12,eog_ts,4,FixedVideo,10,58,26,0.4482758620689655,0.3923900118906064
12,eog_ts,4,FixedVideo,30,18,7,0.3888888888888889,0.2962962962962963
12,eog_ts,4,FixedVideo,60,8,2,0.25,0.1875
12,eog_ts,5,MovingVideo,1,596,173,0.2902684563758389,0.19363992612945363
12,eog_ts,5,MovingVideo,2,298,85,0.28523489932885904,0.21152200351335526
12,eog_ts,5,MovingVideo,5,118,40,0.3389830508474576,0.23010629129560473
12,eog_ts,5,MovingVideo,10,58,17,0.29310344827586204,0.1854934601664685
12,eog_ts,5,MovingVideo,30,18,6,0.3333333333333333,0.11111111111111112
12,eog_ts,5,MovingVideo,60,8,2,0.25,0.0
12,eog_ts,6,NoVisuals,1,596,242,0.40604026845637586,0.37353047160037833
12,eog_ts,6,NoVisuals,2,298,119,0.39932885906040266,0.3596684834016486
12,eog_ts,6,NoVisuals,5,118,47,0.3983050847457627,0.3590922148807814
12,eog_ts,6,NoVisuals,10,58,21,0.3620689655172414,0.3032104637336504
12,eog_ts,6,NoVisuals,30,18,7,0.3888888888888889,0.13580246913580246
12,eog_ts,6,NoVisuals,60,8,3,0.375,0.1875
12,eog_ts,7,FixedVideo,1,596,246,0.412751677852349,0.3644092608441061
12,eog_ts,7,FixedVideo,2,298,139,0.4664429530201342,0.44421422458447823
12,eog_ts,7,FixedVideo,5,118,68,0.576271186440678,0.609882217753519
12,eog_ts,7,FixedVideo,10,58,32,0.5517241379310345,0.643281807372176
12,eog_ts,7,FixedVideo,30,18,10,0.5555555555555556,0.691358024691358
12,eog_ts,7,FixedVideo,60,8,4,0.5,0.625
12,eeg_csp,0,MovingVideo,1,596,277,0.46476510067114096,0.04196883023287241
12,eeg_csp,0,MovingVideo,2,298,145,0.4865771812080537,0.020224314220080173
12,eeg_csp,0,MovingVideo,5,118,59,0.5,0.031025567365699513
12,eeg_csp,0,MovingVideo,10,58,29,0.5,0.02853745541022592
