subject,model,test_condition,window_s,n_windows,n_correct,accuracy,auc
04,eeg_eogreg_ts,MovingTargetNoise,10,116,64,0.5517241379310345,0.6254458977407847
04,eeg_eogreg_ts,MovingTargetNoise,30,36,22,0.6111111111111112,0.7037037037037037
04,eeg_eogreg_ts,MovingTargetNoise,60,16,8,0.5,0.71875
04,eeg_eogreg_ts,MovingVideo,1,1192,565,0.473993288590604,0.4224809693257061
04,eeg_eogreg_ts,MovingVideo,2,596,282,0.47315436241610737,0.40489167154632677
04,eeg_eogreg_ts,MovingVideo,5,236,106,0.4491525423728814,0.4056305659293306
04,eeg_eogreg_ts,MovingVideo,10,116,56,0.4827586206896552,0.39595719381688466
04,eeg_eogreg_ts,MovingVideo,30,36,18,0.5,0.3580246913580247
04,eeg_eogreg_ts,MovingVideo,60,16,9,0.5625,0.375
04,eeg_eogreg_ts,NoVisuals,1,1192,804,0.674496644295302,0.7564693031845413
04,eeg_eogreg_ts,NoVisuals,2,596,390,0.6543624161073825,0.7152830953560649
04,eeg_eogreg_ts,NoVisuals,5,236,150,0.635593220338983,0.7028152829646653
04,eeg_eogreg_ts,NoVisuals,10,116,79,0.6810344827586207,0.760998810939358
04,eeg_eogreg_ts,NoVisuals,30,36,24,0.6666666666666666,0.8518518518518519
04,eeg_eogreg_ts,NoVisuals,60,16,13,0.8125,0.9375
04,eeg_post_ts,FixedVideo,1,1192,695,0.5830536912751678,0.6078386108733841
04,eeg_post_ts,FixedVideo,2,596,354,0.5939597315436241,0.6130804918697355
04,eeg_post_ts,FixedVideo,5,236,134,0.5677966101694916,0.6232404481470841
04,eeg_post_ts,FixedVideo,10,116,68,0.5862068965517241,0.6426872770511296
04,eeg_post_ts,FixedVideo,30,36,22,0.6111111111111112,0.728395061728395
04,eeg_post_ts,FixedVideo,60,16,10,0.625,0.8125
04,eeg_post_ts,MovingTargetNoise,1,1192,541,0.4538590604026846,0.4201725147515878
04,eeg_post_ts,MovingTargetNoise,2,596,274,0.4597315436241611,0.4418269447322193
04,eeg_post_ts,MovingTargetNoise,5,236,111,0.4703389830508475,0.46466532605573113
04,eeg_post_ts,MovingTargetNoise,10,116,56,0.4827586206896552,0.4542211652794293
04,eeg_post_ts,MovingTargetNoise,30,36,19,0.5277777777777778,0.42592592592592593
04,eeg_post_ts,MovingTargetNoise,60,16,8,0.5,0.40625
04,eeg_post_ts,MovingVideo,1,1192,595,0.49916107382550334,0.4892403495338048
04,eeg_post_ts,MovingVideo,2,596,291,0.48825503355704697,0.48648709517589295
04,eeg_post_ts,MovingVideo,5,236,110,0.4661016949152542,0.49841999425452455
04,eeg_post_ts,MovingVideo,10,116,62,0.5344827586206896,0.48335315101070153
04,eeg_post_ts,MovingVideo,30,36,18,0.5,0.5308641975308642
04,eeg_post_ts,MovingVideo,60,16,9,0.5625,0.59375
04,eeg_post_ts,NoVisuals,1,1192,665,0.5578859060402684,0.5901817485698841
04,eeg_post_ts,NoVisuals,2,596,350,0.587248322147651,0.6082158461330571
04,eeg_post_ts,NoVisuals,5,236,147,0.6228813559322034,0.6511060040218328
04,eeg_post_ts,NoVisuals,10,116,74,0.6379310344827587,0.7027348394768134
04,eeg_post_ts,NoVisuals,30,36,26,0.7222222222222222,0.7592592592592593
04,eeg_post_ts,NoVisuals,60,16,12,0.75,0.84375
04,eeg_ts,FixedVideo,1,1192,608,0.5100671140939598,0.5108441061213458
04,eeg_ts,FixedVideo,2,596,307,0.5151006711409396,0.4997297419035179
04,eeg_ts,FixedVideo,5,236,121,0.5127118644067796,0.4923872450445274
04,eeg_ts,FixedVideo,10,116,63,0.5431034482758621,0.5011890606420928
04,eeg_ts,FixedVideo,30,36,20,0.5555555555555556,0.5
04,eeg_ts,FixedVideo,60,16,10,0.625,0.59375
04,eeg_ts,MovingTargetNoise,1,1192,662,0.5553691275167785,0.5884982658438809
04,eeg_ts,MovingTargetNoise,2,596,318,0.5335570469798657,0.5829241926039367
04,eeg_ts,MovingTargetNoise,5,236,132,0.559322033898305,0.5758402757828209
04,eeg_ts,MovingTargetNoise,10,116,61,0.5258620689655172,0.5992865636147444
04,eeg_ts,MovingTargetNoise,30,36,18,0.5,0.6604938271604939
04,eeg_ts,MovingTargetNoise,60,16,9,0.5625,0.65625
04,eeg_ts,MovingVideo,1,1192,549,0.46057046979865773,0.4267319039682897
04,eeg_ts,MovingVideo,2,596,272,0.4563758389261745,0.4155668663573713
04,eeg_ts,MovingVideo,5,236,110,0.4661016949152542,0.4319161160586038
04,eeg_ts,MovingVideo,10,116,56,0.4827586206896552,0.42746730083234247
04,eeg_ts,MovingVideo,30,36,17,0.4722222222222222,0.46913580246913583
04,eeg_ts,MovingVideo,60,16,8,0.5,0.4375
04,eeg_ts,NoVisuals,1,1192,806,0.6761744966442953,0.7640252691320211
04,eeg_ts,NoVisuals,2,596,396,0.6644295302013423,0.720823386333949
04,eeg_ts,NoVisuals,5,236,155,0.6567796610169492,0.6827061189313415
04,eeg_ts,NoVisuals,10,116,76,0.6551724137931034,0.7253269916765754
04,eeg_ts,NoVisuals,30,36,26,0.7222222222222222,0.8148148148148149
04,eeg_ts,NoVisuals,60,16,14,0.875,0.8125
04,eog_ts,FixedVideo,1,1192,734,0.6157718120805369,0.644447322192694
04,eog_ts,FixedVideo,2,596,384,0.6442953020134228,0.6999009053646232
04,eog_ts,FixedVideo,5,236,174,0.7372881355932204,0.8266302786555587
04,eog_ts,FixedVideo,10,116,85,0.7327586206896551,0.8834720570749108
04,eog_ts,FixedVideo,30,36,29,0.8055555555555556,0.962962962962963
04,eog_ts,FixedVideo,60,16,13,0.8125,1.0
04,eog_ts,MovingTargetNoise,1,1192,718,0.6023489932885906,0.6377133912886808
04,eog_ts,MovingTargetNoise,2,596,365,0.6124161073825504,0.6541146795189405
04,eog_ts,MovingTargetNoise,5,236,149,0.6313559322033898,0.6733697213444412
04,eog_ts,MovingTargetNoise,10,116,74,0.6379310344827587,0.7063020214030915
04,eog_ts,MovingTargetNoise,30,36,25,0.6944444444444444,0.8271604938271605
04,eog_ts,MovingTargetNoise,60,16,12,0.75,0.9375
04,eog_ts,MovingVideo,1,1192,519,0.4354026845637584,0.41085424079996397
04,eog_ts,MovingVideo,2,596,265,0.4446308724832215,0.4144182694473222
04,eog_ts,MovingVideo,5,236,108,0.4576271186440678,0.43521976443550703
04,eog_ts,MovingVideo,10,116,51,0.4396551724137931,0.41854934601664695
04,eog_ts,MovingVideo,30,36,16,0.4444444444444444,0.345679012345679
04,eog_ts,MovingVideo,60,16,7,0.4375,0.34375
04,eog_ts,NoVisuals,1,1192,590,0.4949664429530201,0.43834737174001165
04,eog_ts,NoVisuals,2,596,296,0.4966442953020134,0.4547768118553218
04,eog_ts,NoVisuals,5,236,129,0.5466101694915254,0.5139327779373744
04,eog_ts,NoVisuals,10,116,62,0.5344827586206896,0.5142687277051129
04,eog_ts,NoVisuals,30,36,18,0.5,0.4814814814814815
04,eog_ts,NoVisuals,60,16,7,0.4375,0.53125
04,gazectrl_csp,FixedVideo,1,1192,590,0.4949664429530201,0.48748367190667086
04,gazectrl_csp,FixedVideo,2,596,289,0.4848993288590604,0.4746633034547993
04,gazectrl_csp,FixedVideo,5,236,108,0.4576271186440678,0.4484343579431198
04,gazectrl_csp,FixedVideo,10,116,52,0.4482758620689655,0.40309155766944116
04,gazectrl_csp,FixedVideo,30,36,16,0.4444444444444444,0.40740740740740744
04,gazectrl_csp,FixedVideo,60,16,6,0.375,0.28125
04,gazectrl_csp,MovingTargetNoise,1,1192,574,0.4815436241610738,0.4562801225170037
04,gazectrl_csp,MovingTargetNoise,2,596,282,0.47315436241610737,0.4413539930633755
04,gazectrl_csp,MovingTargetNoise,5,236,110,0.4661016949152542,0.4020396437805228
04,gazectrl_csp,MovingTargetNoise,10,116,54,0.46551724137931033,0.3561236623067776
04,gazectrl_csp,MovingTargetNoise,30,36,16,0.4444444444444444,0.29012345679012347
04,gazectrl_csp,MovingTargetNoise,60,16,6,0.375,0.1875
04,gazectrl_csp,MovingVideo,1,1192,587,0.4924496644295302,0.5011992703031396
04,gazectrl_csp,MovingVideo,2,596,307,0.5151006711409396,0.5237601909823881
04,gazectrl_csp,MovingVideo,5,236,117,0.4957627118644068,0.5083309393852341
04,gazectrl_csp,MovingVideo,10,116,59,0.5086206896551724,0.5130796670630202
04,gazectrl_csp,MovingVideo,30,36,19,0.5277777777777778,0.5432098765432098
04,gazectrl_csp,MovingVideo,60,16,10,0.625,0.4375
04,gazectrl_csp,NoVisuals,1,1192,635,0.5327181208053692,0.5227579838746004
04,gazectrl_csp,NoVisuals,2,596,321,0.5385906040268457,0.5303364713301202
04,gazectrl_csp,NoVisuals,5,236,123,0.5211864406779662,0.5461074403906923
04,gazectrl_csp,NoVisuals,10,116,65,0.5603448275862069,0.5422116527942925
04,gazectrl_csp,NoVisuals,30,36,17,0.4722222222222222,0.4876543209876543
04,gazectrl_csp,NoVisuals,60,16,8,0.5,0.53125
04,gazectrl_ts,FixedVideo,1,1192,614,0.5151006711409396,0.5128203684518715
04,gazectrl_ts,FixedVideo,2,596,292,0.4899328859060403,0.5018017206432143
04,gazectrl_ts,FixedVideo,5,236,115,0.4872881355932203,0.48534903763286413
04,gazectrl_ts,FixedVideo,10,116,58,0.5,0.4976218787158145
04,gazectrl_ts,FixedVideo,30,36,20,0.5555555555555556,0.5246913580246914
04,gazectrl_ts,FixedVideo,60,16,9,0.5625,0.5625
04,gazectrl_ts,MovingTargetNoise,1,1192,598,0.5016778523489933,0.5081753074185847
04,gazectrl_ts,MovingTargetNoise,2,596,301,0.5050335570469798,0.49817575784874557
04,gazectrl_ts,MovingTargetNoise,5,236,112,0.4745762711864407,0.47572536627405915
04,gazectrl_ts,MovingTargetNoise,10,116,59,0.5086206896551724,0.46670630202140306
04,gazectrl_ts,MovingTargetNoise,30,36,15,0.4166666666666667,0.42592592592592593
04,gazectrl_ts,MovingTargetNoise,60,16,8,0.5,0.46875
04,gazectrl_ts,MovingVideo,1,1192,599,0.50251677852349,0.5179777937930724
04,gazectrl_ts,MovingVideo,2,596,306,0.5134228187919463,0.5314850682401694
04,gazectrl_ts,MovingVideo,5,236,139,0.5889830508474576,0.6110313128411375
04,gazectrl_ts,MovingVideo,10,116,68,0.5862068965517241,0.6266349583828776
04,gazectrl_ts,MovingVideo,30,36,24,0.6666666666666666,0.7345679012345679
04,gazectrl_ts,MovingVideo,60,16,12,0.75,0.6875
04,gazectrl_ts,NoVisuals,1,1192,603,0.5058724832214765,0.5183775505607856
04,gazectrl_ts,NoVisuals,2,596,309,0.5184563758389261,0.5375883969190578
04,gazectrl_ts,NoVisuals,5,236,129,0.5466101694915254,0.5700948003447285
04,gazectrl_ts,NoVisuals,10,116,62,0.5344827586206896,0.5790725326991676
04,gazectrl_ts,NoVisuals,30,36,20,0.5555555555555556,0.5740740740740741
04,gazectrl_ts,NoVisuals,60,16,8,0.5,0.5625
07,eeg_alpha_ts,FixedVideo,1,1192,616,0.5167785234899329,0.5168517183910635
07,eeg_alpha_ts,FixedVideo,2,596,313,0.5251677852348994,0.5277690194135398
07,eeg_alpha_ts,FixedVideo,5,236,113,0.4788135593220339,0.5270037345590347
07,eeg_alpha_ts,FixedVideo,10,116,61,0.5258620689655172,0.5279429250891796
07,eeg_alpha_ts,FixedVideo,30,36,18,0.5,0.5370370370370371
07,eeg_alpha_ts,FixedVideo,60,16,9,0.5625,0.5
07,eeg_alpha_ts,MovingTargetNoise,1,1192,593,0.4974832214765101,0.5023028241971083
07,eeg_alpha_ts,MovingTargetNoise,2,596,290,0.4865771812080537,0.48725282644925905
07,eeg_alpha_ts,MovingTargetNoise,5,236,120,0.5084745762711864,0.48506176386095945
07,eeg_alpha_ts,MovingTargetNoise,10,116,51,0.4396551724137931,0.45303210463733656
07,eeg_alpha_ts,MovingTargetNoise,30,36,16,0.4444444444444444,0.4814814814814815
07,eeg_alpha_ts,MovingTargetNoise,60,16,9,0.5625,0.46875
07,eeg_alpha_ts,MovingVideo,1,1192,612,0.5134228187919463,0.5170487815864151
07,eeg_alpha_ts,MovingVideo,2,596,291,0.48825503355704697,0.521710733750732
07,eeg_alpha_ts,MovingVideo,5,236,124,0.5254237288135594,0.5541511060040218
07,eeg_alpha_ts,MovingVideo,10,116,63,0.5431034482758621,0.5642092746730083
07,eeg_alpha_ts,MovingVideo,30,36,19,0.5277777777777778,0.5802469135802469
07,eeg_alpha_ts,MovingVideo,60,16,10,0.625,0.65625
07,eeg_alpha_ts,NoVisuals,1,1192,583,0.4890939597315436,0.48316517273996673
07,eeg_alpha_ts,NoVisuals,2,596,283,0.4748322147651007,0.46011440926084407
07,eeg_alpha_ts,NoVisuals,5,236,111,0.4703389830508475,0.46969261706406207
07,eeg_alpha_ts,NoVisuals,10,116,53,0.45689655172413796,0.48216409036860874
07,eeg_alpha_ts,NoVisuals,30,36,17,0.4722222222222222,0.4876543209876543
07,eeg_alpha_ts,NoVisuals,60,16,7,0.4375,0.5
07,eeg_csp,FixedVideo,1,1192,458,0.38422818791946306,0.1891637764064682
07,eeg_csp,FixedVideo,2,596,240,0.40268456375838924,0.15834872303049413
07,eeg_csp,FixedVideo,5,236,96,0.4067796610169492,0.14263142775064638
07,eeg_csp,FixedVideo,10,116,47,0.4051724137931034,0.11533888228299644
07,eeg_csp,FixedVideo,30,36,15,0.4166666666666667,0.055555555555555566
