subject,model,train_condition,test_condition,window_s,n_windows,n_correct,accuracy,auc
11,eeg_ts,MovingVideo,MovingVideo,2,596,288,0.48322147651006714,0.41903517859555883
11,eeg_ts,MovingVideo,MovingVideo,5,236,121,0.5127118644067796,0.45030163746049984
11,eeg_ts,MovingVideo,MovingVideo,10,116,61,0.5258620689655172,0.4334126040428062
11,eeg_ts,MovingVideo,MovingVideo,30,36,19,0.5277777777777778,0.4938271604938272
11,eeg_ts,MovingVideo,MovingVideo,60,16,8,0.5,0.5
11,eeg_ts,MovingVideo,NoVisuals,1,1192,589,0.4941275167785235,0.5030601099049593
11,eeg_ts,MovingVideo,NoVisuals,2,596,291,0.48825503355704697,0.5108778883834062
11,eeg_ts,MovingVideo,NoVisuals,5,236,125,0.5296610169491526,0.551493823613904
11,eeg_ts,MovingVideo,NoVisuals,10,116,60,0.5172413793103449,0.5722354340071344
11,eeg_ts,MovingVideo,NoVisuals,30,36,17,0.4722222222222222,0.5771604938271604
11,eeg_ts,MovingVideo,NoVisuals,60,16,7,0.4375,0.5625
11,eeg_ts,NoVisuals,FixedVideo,1,1192,580,0.4865771812080537,0.4626030358992838
11,eeg_ts,NoVisuals,FixedVideo,2,596,286,0.4798657718120805,0.4485721363902526
11,eeg_ts,NoVisuals,FixedVideo,5,236,112,0.4745762711864407,0.4481470841712152
11,eeg_ts,NoVisuals,FixedVideo,10,116,53,0.45689655172413796,0.43281807372175984
11,eeg_ts,NoVisuals,FixedVideo,30,36,15,0.4166666666666667,0.4197530864197531
11,eeg_ts,NoVisuals,FixedVideo,60,16,6,0.375,0.359375
11,eeg_ts,NoVisuals,MovingTargetNoise,1,1192,581,0.4874161073825503,0.48782430971577856
11,eeg_ts,NoVisuals,MovingTargetNoise,2,596,279,0.46812080536912754,0.46940453132741766
11,eeg_ts,NoVisuals,MovingTargetNoise,5,236,114,0.4830508474576271,0.49446997989083596
11,eeg_ts,NoVisuals,MovingTargetNoise,10,116,57,0.49137931034482757,0.5050535077288942
11,eeg_ts,NoVisuals,MovingTargetNoise,30,36,15,0.4166666666666667,0.4876543209876543
11,eeg_ts,NoVisuals,MovingTargetNoise,60,16,8,0.5,0.4375
11,eeg_ts,NoVisuals,MovingVideo,1,1192,603,0.5058724832214765,0.5127274672312058
11,eeg_ts,NoVisuals,MovingVideo,2,596,310,0.5201342281879194,0.5375996576730777
11,eeg_ts,NoVisuals,MovingVideo,5,236,112,0.4745762711864407,0.4943981614478598
11,eeg_ts,NoVisuals,MovingVideo,10,116,54,0.46551724137931033,0.5026753864447087
11,eeg_ts,NoVisuals,MovingVideo,30,36,18,0.5,0.4845679012345679
11,eeg_ts,NoVisuals,MovingVideo,60,16,8,0.5,0.4375
11,eeg_ts,NoVisuals,NoVisuals,1,1192,508,0.4261744966442953,0.35390297734336285
11,eeg_ts,NoVisuals,NoVisuals,2,596,233,0.39093959731543626,0.3395342552137291
11,eeg_ts,NoVisuals,NoVisuals,5,236,91,0.3855932203389831,0.3070956621660442
11,eeg_ts,NoVisuals,NoVisuals,10,116,43,0.3706896551724138,0.26932223543400713
11,eeg_ts,NoVisuals,NoVisuals,30,36,13,0.3611111111111111,0.21604938271604937
11,eeg_ts,NoVisuals,NoVisuals,60,16,6,0.375,0.21875
11,eog_ts,FixedVideo,FixedVideo,1,1192,563,0.47231543624161076,0.4681489572541777
11,eog_ts,FixedVideo,FixedVideo,2,596,254,0.4261744966442953,0.41214359713526416
11,eog_ts,FixedVideo,FixedVideo,5,236,99,0.4194915254237288,0.33424303361103136
11,eog_ts,FixedVideo,FixedVideo,10,116,42,0.3620689655172414,0.3085612366230678
11,eog_ts,FixedVideo,FixedVideo,30,36,11,0.3055555555555556,0.25925925925925924
11,eog_ts,FixedVideo,FixedVideo,60,16,6,0.375,0.125
11,eog_ts,FixedVideo,MovingTargetNoise,1,1192,573,0.48070469798657717,0.45817474438088374
11,eog_ts,FixedVideo,MovingTargetNoise,2,596,284,0.47651006711409394,0.4701590018467636
11,eog_ts,FixedVideo,MovingTargetNoise,5,236,120,0.5084745762711864,0.48247629991381785
11,eog_ts,FixedVideo,MovingTargetNoise,10,116,56,0.4827586206896552,0.47324613555291317
11,eog_ts,FixedVideo,MovingTargetNoise,30,36,19,0.5277777777777778,0.4969135802469136
11,eog_ts,FixedVideo,MovingTargetNoise,60,16,7,0.4375,0.484375
11,eog_ts,FixedVideo,MovingVideo,1,1192,555,0.46560402684563756,0.443181050403135
11,eog_ts,FixedVideo,MovingVideo,2,596,265,0.4446308724832215,0.40074771406693394
11,eog_ts,FixedVideo,MovingVideo,5,236,114,0.4830508474576271,0.3813559322033898
11,eog_ts,FixedVideo,MovingVideo,10,116,54,0.46551724137931033,0.35404280618311534
11,eog_ts,FixedVideo,MovingVideo,30,36,20,0.5555555555555556,0.345679012345679
11,eog_ts,FixedVideo,MovingVideo,60,16,8,0.5,0.375
11,eog_ts,FixedVideo,NoVisuals,1,1192,508,0.4261744966442953,0.41091617494707444
11,eog_ts,FixedVideo,NoVisuals,2,596,265,0.4446308724832215,0.4017724426827621
11,eog_ts,FixedVideo,NoVisuals,5,236,96,0.4067796610169492,0.3636885952312554
11,eog_ts,FixedVideo,NoVisuals,10,116,49,0.4224137931034483,0.351961950059453
11,eog_ts,FixedVideo,NoVisuals,30,36,12,0.3333333333333333,0.28395061728395066
11,eog_ts,FixedVideo,NoVisuals,60,16,4,0.25,0.21875
11,eog_ts,MovingTargetNoise,FixedVideo,1,1192,564,0.47315436241610737,0.4503654114679519
11,eog_ts,MovingTargetNoise,FixedVideo,2,596,299,0.5016778523489933,0.4687401468402324
11,eog_ts,MovingTargetNoise,FixedVideo,5,236,120,0.5084745762711864,0.5124964090778512
11,eog_ts,MovingTargetNoise,FixedVideo,10,116,61,0.5258620689655172,0.5199167657550535
11,eog_ts,MovingTargetNoise,FixedVideo,30,36,18,0.5,0.4907407407407407
11,eog_ts,MovingTargetNoise,FixedVideo,60,16,8,0.5,0.40625
11,eog_ts,MovingTargetNoise,MovingTargetNoise,1,1192,520,0.436241610738255,0.41953065177244264
11,eog_ts,MovingTargetNoise,MovingTargetNoise,2,596,272,0.4563758389261745,0.41081482816089365
11,eog_ts,MovingTargetNoise,MovingTargetNoise,5,236,93,0.3940677966101695,0.34243033611031315
11,eog_ts,MovingTargetNoise,MovingTargetNoise,10,116,38,0.3275862068965517,0.3097502972651605
11,eog_ts,MovingTargetNoise,MovingTargetNoise,30,36,12,0.3333333333333333,0.22222222222222224
11,eog_ts,MovingTargetNoise,MovingTargetNoise,60,16,4,0.25,0.1875
11,eog_ts,MovingTargetNoise,MovingVideo,1,1192,608,0.5100671140939598,0.5578014503851179
11,eog_ts,MovingTargetNoise,MovingVideo,2,596,300,0.5033557046979866,0.5427233007522183
11,eog_ts,MovingTargetNoise,MovingVideo,5,236,119,0.5042372881355932,0.504596380350474
11,eog_ts,MovingTargetNoise,MovingVideo,10,116,61,0.5258620689655172,0.5178359096313911
11,eog_ts,MovingTargetNoise,MovingVideo,30,36,18,0.5,0.5802469135802469
11,eog_ts,MovingTargetNoise,MovingVideo,60,16,8,0.5,0.53125
11,eog_ts,MovingTargetNoise,NoVisuals,1,1192,637,0.5343959731543624,0.5523062024233143
11,eog_ts,MovingTargetNoise,NoVisuals,2,596,322,0.540268456375839,0.5630377010044593
11,eog_ts,MovingTargetNoise,NoVisuals,5,236,130,0.5508474576271186,0.6011921861534042
11,eog_ts,MovingTargetNoise,NoVisuals,10,116,65,0.5603448275862069,0.6073127229488704
11,eog_ts,MovingTargetNoise,NoVisuals,30,36,25,0.6944444444444444,0.6419753086419753
11,eog_ts,MovingTargetNoise,NoVisuals,60,16,10,0.625,0.625
11,eog_ts,MovingVideo,FixedVideo,1,1192,550,0.46140939597315433,0.43721003558398275
11,eog_ts,MovingVideo,FixedVideo,2,596,239,0.401006711409396,0.38952074230890504
11,eog_ts,MovingVideo,FixedVideo,5,236,95,0.4025423728813559,0.3748922723355358
11,eog_ts,MovingVideo,FixedVideo,10,116,50,0.43103448275862066,0.35315101070154575
11,eog_ts,MovingVideo,FixedVideo,30,36,11,0.3055555555555556,0.308641975308642
11,eog_ts,MovingVideo,FixedVideo,60,16,5,0.3125,0.375
11,eog_ts,MovingVideo,MovingTargetNoise,1,1192,595,0.49916107382550334,0.5040031980541417
11,eog_ts,MovingVideo,MovingTargetNoise,2,596,290,0.4865771812080537,0.49952704833115635
11,eog_ts,MovingVideo,MovingTargetNoise,5,236,113,0.4788135593220339,0.483912668773341
11,eog_ts,MovingVideo,MovingTargetNoise,10,116,56,0.4827586206896552,0.4655172413793104
11,eog_ts,MovingVideo,MovingTargetNoise,30,36,18,0.5,0.4598765432098766
11,eog_ts,MovingVideo,MovingTargetNoise,60,16,7,0.4375,0.484375
11,eog_ts,MovingVideo,MovingVideo,1,1192,719,0.6031879194630873,0.6366379892797622
11,eog_ts,MovingVideo,MovingVideo,2,596,352,0.5906040268456376,0.6225620467546507
11,eog_ts,MovingVideo,MovingVideo,5,236,134,0.5677966101694916,0.6561332950301637
11,eog_ts,MovingVideo,MovingVideo,10,116,70,0.603448275862069,0.7074910820451843
11,eog_ts,MovingVideo,MovingVideo,30,36,22,0.6111111111111112,0.7530864197530864
11,eog_ts,MovingVideo,MovingVideo,60,16,11,0.6875,0.78125
11,eog_ts,MovingVideo,NoVisuals,1,1192,541,0.4538590604026846,0.43090682852123774
11,eog_ts,MovingVideo,NoVisuals,2,596,269,0.4513422818791946,0.43726633935408316
11,eog_ts,MovingVideo,NoVisuals,5,236,100,0.423728813559322,0.40591783970123524
11,eog_ts,MovingVideo,NoVisuals,10,116,46,0.39655172413793105,0.3888228299643282
11,eog_ts,MovingVideo,NoVisuals,30,36,12,0.3333333333333333,0.3364197530864198
11,eog_ts,MovingVideo,NoVisuals,60,16,6,0.375,0.328125
11,eog_ts,NoVisuals,FixedVideo,1,1192,524,0.4395973154362416,0.3888366515021846
11,eog_ts,NoVisuals,FixedVideo,2,596,248,0.4161073825503356,0.38435205621368407
11,eog_ts,NoVisuals,FixedVideo,5,236,100,0.423728813559322,0.3849468543521976
11,eog_ts,NoVisuals,FixedVideo,10,116,50,0.43103448275862066,0.3784185493460166
11,eog_ts,NoVisuals,FixedVideo,30,36,16,0.4444444444444444,0.36419753086419754
11,eog_ts,NoVisuals,FixedVideo,60,16,5,0.3125,0.25
11,eog_ts,NoVisuals,MovingTargetNoise,1,1192,639,0.5360738255033557,0.5502651907571732
11,eog_ts,NoVisuals,MovingTargetNoise,2,596,329,0.552013422818792,0.5674181343182738
11,eog_ts,NoVisuals,MovingTargetNoise,5,236,135,0.5720338983050848,0.5898448721631716
11,eog_ts,NoVisuals,MovingTargetNoise,10,116,68,0.5862068965517241,0.6236623067776457
11,eog_ts,NoVisuals,MovingTargetNoise,30,36,23,0.6388888888888888,0.6666666666666666
11,eog_ts,NoVisuals,MovingTargetNoise,60,16,11,0.6875,0.703125
11,eog_ts,NoVisuals,MovingVideo,1,1192,506,0.42449664429530204,0.3961983694428179
11,eog_ts,NoVisuals,MovingVideo,2,596,255,0.4278523489932886,0.3998468537453268
11,eog_ts,NoVisuals,MovingVideo,5,236,106,0.4491525423728814,0.39378052283826487
11,eog_ts,NoVisuals,MovingVideo,10,116,43,0.3706896551724138,0.3727705112960761
11,eog_ts,NoVisuals,MovingVideo,30,36,16,0.4444444444444444,0.3302469135802469
11,eog_ts,NoVisuals,MovingVideo,60,16,7,0.4375,0.25
11,eog_ts,NoVisuals,NoVisuals,1,1192,559,0.46895973154362414,0.44326269086978065
11,eog_ts,NoVisuals,NoVisuals,2,596,275,0.46140939597315433,0.4070537363181839
11,eog_ts,NoVisuals,NoVisuals,5,236,109,0.461864406779661,0.3974432634300489
11,eog_ts,NoVisuals,NoVisuals,10,116,52,0.4482758620689655,0.3864447086801427
11,eog_ts,NoVisuals,NoVisuals,30,36,18,0.5,0.2962962962962963
11,eog_ts,NoVisuals,NoVisuals,60,16,8,0.5,0.1875
11,gazectrl_csp,FixedVideo,FixedVideo,1,1192,526,0.4412751677852349,0.409975901986397
11,gazectrl_csp,FixedVideo,FixedVideo,2,596,262,0.4395973154362416,0.4186973559749561
11,gazectrl_csp,FixedVideo,FixedVideo,5,236,106,0.4491525423728814,0.40045963803504736
11,gazectrl_csp,FixedVideo,FixedVideo,10,116,42,0.3620689655172414,0.37931034482758624
11,gazectrl_csp,FixedVideo,FixedVideo,30,36,12,0.3333333333333333,0.2839506172839506
11,gazectrl_csp,FixedVideo,FixedVideo,60,16,5,0.3125,0.25
11,gazectrl_csp,FixedVideo,MovingTargetNoise,1,1192,585,0.49077181208053694,0.48146198369442816
11,gazectrl_csp,FixedVideo,MovingTargetNoise,2,596,291,0.48825503355704697,0.47941534165127697
11,gazectrl_csp,FixedVideo,MovingTargetNoise,5,236,119,0.5042372881355932,0.4905199655271474
11,gazectrl_csp,FixedVideo,MovingTargetNoise,10,116,59,0.5086206896551724,0.49643281807372175
11,gazectrl_csp,FixedVideo,MovingTargetNoise,30,36,17,0.4722222222222222,0.4907407407407407
11,gazectrl_csp,FixedVideo,MovingTargetNoise,60,16,9,0.5625,0.421875
11,gazectrl_csp,FixedVideo,MovingVideo,1,1192,592,0.4966442953020134,0.4879875906490698
11,gazectrl_csp,FixedVideo,MovingVideo,2,596,300,0.5033557046979866,0.4917571280572947
11,gazectrl_csp,FixedVideo,MovingVideo,5,236,123,0.5211864406779662,0.4923154266015513
11,gazectrl_csp,FixedVideo,MovingVideo,10,116,63,0.5431034482758621,0.48097502972651607
11,gazectrl_csp,FixedVideo,MovingVideo,30,36,18,0.5,0.4320987654320988
11,gazectrl_csp,FixedVideo,MovingVideo,60,16,9,0.5625,0.40625
11,gazectrl_csp,FixedVideo,NoVisuals,1,1192,604,0.5067114093959731,0.5069929282464753
11,gazectrl_csp,FixedVideo,NoVisuals,2,596,301,0.5050335570469798,0.5087833881356696
11,gazectrl_csp,FixedVideo,NoVisuals,5,236,121,0.5127118644067796,0.5270755530020109
11,gazectrl_csp,FixedVideo,NoVisuals,10,116,60,0.5172413793103449,0.5478596908442331
11,gazectrl_csp,FixedVideo,NoVisuals,30,36,18,0.5,0.5679012345679013
11,gazectrl_csp,FixedVideo,NoVisuals,60,16,8,0.5,0.53125
11,gazectrl_csp,MovingTargetNoise,FixedVideo,1,1192,570,0.47818791946308725,0.46899351380568444
11,gazectrl_csp,MovingTargetNoise,FixedVideo,2,596,282,0.47315436241610737,0.456679879284717
11,gazectrl_csp,MovingTargetNoise,FixedVideo,5,236,102,0.4322033898305085,0.43995978167193334
11,gazectrl_csp,MovingTargetNoise,FixedVideo,10,116,53,0.45689655172413796,0.44054696789536263
11,gazectrl_csp,MovingTargetNoise,FixedVideo,30,36,16,0.4444444444444444,0.4259259259259259
11,gazectrl_csp,MovingTargetNoise,FixedVideo,60,16,5,0.3125,0.34375
11,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,1,1192,579,0.48573825503355705,0.47098103689023013
11,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,2,596,288,0.48322147651006714,0.46867258231611186
11,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,5,236,112,0.4745762711864407,0.4625107727664464
11,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,10,116,54,0.46551724137931033,0.460166468489893
11,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,30,36,17,0.4722222222222222,0.48765432098765427
11,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,60,16,7,0.4375,0.5
11,gazectrl_csp,MovingTargetNoise,MovingVideo,1,1192,549,0.46057046979865773,0.45883068330255394
11,gazectrl_csp,MovingTargetNoise,MovingVideo,2,596,278,0.4664429530201342,0.44985586234854286
11,gazectrl_csp,MovingTargetNoise,MovingVideo,5,236,109,0.461864406779661,0.44110887675955185
11,gazectrl_csp,MovingTargetNoise,MovingVideo,10,116,55,0.47413793103448276,0.42954815695600473
11,gazectrl_csp,MovingTargetNoise,MovingVideo,30,36,16,0.4444444444444444,0.3796296296296296
11,gazectrl_csp,MovingTargetNoise,MovingVideo,60,16,7,0.4375,0.296875
11,gazectrl_csp,MovingTargetNoise,NoVisuals,1,1192,631,0.5293624161073825,0.5260799063105265
11,gazectrl_csp,MovingTargetNoise,NoVisuals,2,596,314,0.5268456375838926,0.5363271924688077
11,gazectrl_csp,MovingTargetNoise,NoVisuals,5,236,128,0.5423728813559322,0.5728239011778224
11,gazectrl_csp,MovingTargetNoise,NoVisuals,10,116,66,0.5689655172413793,0.5740190249702735
11,gazectrl_csp,MovingTargetNoise,NoVisuals,30,36,23,0.6388888888888888,0.6450617283950617
11,gazectrl_csp,MovingTargetNoise,NoVisuals,60,16,8,0.5,0.65625
11,gazectrl_csp,MovingVideo,FixedVideo,1,1192,619,0.5192953020134228,0.5424586730327463
11,gazectrl_csp,MovingVideo,FixedVideo,2,596,317,0.5318791946308725,0.5565515066888879
11,gazectrl_csp,MovingVideo,FixedVideo,5,236,127,0.538135593220339,0.5544383797759265
11,gazectrl_csp,MovingVideo,FixedVideo,10,116,68,0.5862068965517241,0.5668846611177171
11,gazectrl_csp,MovingVideo,FixedVideo,30,36,20,0.5555555555555556,0.5432098765432098
11,gazectrl_csp,MovingVideo,FixedVideo,60,16,9,0.5625,0.53125
11,gazectrl_csp,MovingVideo,MovingTargetNoise,1,1192,575,0.4823825503355705,0.47318814467816767
11,gazectrl_csp,MovingVideo,MovingTargetNoise,2,596,281,0.4714765100671141,0.4777937930723841
11,gazectrl_csp,MovingVideo,MovingTargetNoise,5,236,120,0.5084745762711864,0.4816862970410801
11,gazectrl_csp,MovingVideo,MovingTargetNoise,10,116,57,0.49137931034482757,0.45035671819262785
11,gazectrl_csp,MovingVideo,MovingTargetNoise,30,36,17,0.4722222222222222,0.4135802469135803
11,gazectrl_csp,MovingVideo,MovingTargetNoise,60,16,8,0.5,0.359375
11,gazectrl_csp,MovingVideo,MovingVideo,1,1192,584,0.4899328859060403,0.48752871492275124
11,gazectrl_csp,MovingVideo,MovingVideo,2,596,278,0.4664429530201342,0.476262330525652
11,gazectrl_csp,MovingVideo,MovingVideo,5,236,110,0.4661016949152542,0.4576271186440678
11,gazectrl_csp,MovingVideo,MovingVideo,10,116,56,0.4827586206896552,0.4447086801426873
11,gazectrl_csp,MovingVideo,MovingVideo,30,36,16,0.4444444444444444,0.42592592592592593
11,gazectrl_csp,MovingVideo,MovingVideo,60,16,7,0.4375,0.40625
11,gazectrl_csp,MovingVideo,NoVisuals,1,1192,560,0.4697986577181208,0.45583813792171524
11,gazectrl_csp,MovingVideo,NoVisuals,2,596,274,0.4597315436241611,0.43355029052745375
11,gazectrl_csp,MovingVideo,NoVisuals,5,236,112,0.4745762711864407,0.46394714162596956
11,gazectrl_csp,MovingVideo,NoVisuals,10,116,52,0.4482758620689655,0.460166468489893
11,gazectrl_csp,MovingVideo,NoVisuals,30,36,17,0.4722222222222222,0.4660493827160494
11,gazectrl_csp,MovingVideo,NoVisuals,60,16,8,0.5,0.484375
11,gazectrl_csp,NoVisuals,FixedVideo,1,1192,575,0.4823825503355705,0.470209675239854
11,gazectrl_csp,NoVisuals,FixedVideo,2,596,268,0.44966442953020136,0.45035133552542683
11,gazectrl_csp,NoVisuals,FixedVideo,5,236,109,0.461864406779661,0.415469692617064
11,gazectrl_csp,NoVisuals,FixedVideo,10,116,46,0.39655172413793105,0.39892984542211657
11,gazectrl_csp,NoVisuals,FixedVideo,30,36,14,0.3888888888888889,0.345679012345679
11,gazectrl_csp,NoVisuals,FixedVideo,60,16,6,0.375,0.171875
11,gazectrl_csp,NoVisuals,MovingTargetNoise,1,1192,620,0.5201342281879194,0.5325097968559974
11,gazectrl_csp,NoVisuals,MovingTargetNoise,2,596,326,0.5469798657718121,0.5543669204089906
11,gazectrl_csp,NoVisuals,MovingTargetNoise,5,236,139,0.5889830508474576,0.6188595231255386
11,gazectrl_csp,NoVisuals,MovingTargetNoise,10,116,68,0.5862068965517241,0.6584423305588584
11,gazectrl_csp,NoVisuals,MovingTargetNoise,30,36,22,0.6111111111111112,0.7253086419753086
11,gazectrl_csp,NoVisuals,MovingTargetNoise,60,16,13,0.8125,0.8125
11,gazectrl_csp,NoVisuals,MovingVideo,1,1192,589,0.4941275167785235,0.4870079050493221
11,gazectrl_csp,NoVisuals,MovingVideo,2,596,296,0.4966442953020134,0.4878721679203639
11,gazectrl_csp,NoVisuals,MovingVideo,5,236,123,0.5211864406779662,0.49978454467107153
11,gazectrl_csp,NoVisuals,MovingVideo,10,116,58,0.5,0.49762187871581454
11,gazectrl_csp,NoVisuals,MovingVideo,30,36,16,0.4444444444444444,0.47530864197530864
11,gazectrl_csp,NoVisuals,MovingVideo,60,16,9,0.5625,0.5625
11,gazectrl_csp,NoVisuals,NoVisuals,1,1192,592,0.4966442953020134,0.4963064726814108
11,gazectrl_csp,NoVisuals,NoVisuals,2,596,290,0.4865771812080537,0.4966668168100536
11,gazectrl_csp,NoVisuals,NoVisuals,5,236,115,0.4872881355932203,0.4760126400459638
11,gazectrl_csp,NoVisuals,NoVisuals,10,116,53,0.45689655172413796,0.4684898929845422
11,gazectrl_csp,NoVisuals,NoVisuals,30,36,16,0.4444444444444444,0.4814814814814815
11,gazectrl_csp,NoVisuals,NoVisuals,60,16,8,0.5,0.5
11,gazectrl_ts,FixedVideo,FixedVideo,1,1192,545,0.45721476510067116,0.43233412909328406
11,gazectrl_ts,FixedVideo,FixedVideo,2,596,263,0.4412751677852349,0.4283365614161524
11,gazectrl_ts,FixedVideo,FixedVideo,5,236,94,0.3983050847457627,0.38365412237862684
11,gazectrl_ts,FixedVideo,FixedVideo,10,116,44,0.3793103448275862,0.3644470868014269
11,gazectrl_ts,FixedVideo,FixedVideo,30,36,14,0.3888888888888889,0.23456790123456794
11,gazectrl_ts,FixedVideo,FixedVideo,60,16,5,0.3125,0.21875
11,gazectrl_ts,FixedVideo,MovingTargetNoise,1,1192,568,0.47651006711409394,0.4818701860276564
11,gazectrl_ts,FixedVideo,MovingTargetNoise,2,596,294,0.49328859060402686,0.4777712715643439
11,gazectrl_ts,FixedVideo,MovingTargetNoise,5,236,114,0.4830508474576271,0.46904625107727665
11,gazectrl_ts,FixedVideo,MovingTargetNoise,10,116,53,0.45689655172413796,0.4613555291319857
11,gazectrl_ts,FixedVideo,MovingTargetNoise,30,36,21,0.5833333333333334,0.45679012345679015
11,gazectrl_ts,FixedVideo,MovingTargetNoise,60,16,10,0.625,0.4375
11,gazectrl_ts,FixedVideo,MovingVideo,1,1192,609,0.5109060402684564,0.5153709292374218
11,gazectrl_ts,FixedVideo,MovingVideo,2,596,314,0.5268456375838926,0.5281856673122832
11,gazectrl_ts,FixedVideo,MovingVideo,5,236,119,0.5042372881355932,0.5361246768170066
11,gazectrl_ts,FixedVideo,MovingVideo,10,116,64,0.5517241379310345,0.5633174791914387
11,gazectrl_ts,FixedVideo,MovingVideo,30,36,18,0.5,0.5617283950617283
11,gazectrl_ts,FixedVideo,MovingVideo,60,16,10,0.625,0.609375
11,gazectrl_ts,FixedVideo,NoVisuals,1,1192,576,0.48322147651006714,0.47800774739876584
11,gazectrl_ts,FixedVideo,NoVisuals,2,596,291,0.48825503355704697,0.4634138101887303
11,gazectrl_ts,FixedVideo,NoVisuals,5,236,101,0.4279661016949153,0.43995978167193334
11,gazectrl_ts,FixedVideo,NoVisuals,10,116,56,0.4827586206896552,0.42895362663495845
11,gazectrl_ts,FixedVideo,NoVisuals,30,36,17,0.4722222222222222,0.33333333333333337
11,gazectrl_ts,FixedVideo,NoVisuals,60,16,7,0.4375,0.34375
11,gazectrl_ts,MovingTargetNoise,FixedVideo,1,1192,578,0.4848993288590604,0.47760799063105275
11,gazectrl_ts,MovingTargetNoise,FixedVideo,2,596,283,0.4748322147651007,0.4634363316967704
11,gazectrl_ts,MovingTargetNoise,FixedVideo,5,236,113,0.4788135593220339,0.4414679689744327
11,gazectrl_ts,MovingTargetNoise,FixedVideo,10,116,54,0.46551724137931033,0.42241379310344823
11,gazectrl_ts,MovingTargetNoise,FixedVideo,30,36,16,0.4444444444444444,0.3796296296296296
11,gazectrl_ts,MovingTargetNoise,FixedVideo,60,16,7,0.4375,0.3125
11,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,1,1192,610,0.511744966442953,0.5130174316472231
11,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,2,596,284,0.47651006711409394,0.493063375523625
11,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,5,236,106,0.4491525423728814,0.4326343004883654
11,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,10,116,45,0.3879310344827586,0.3929845422116528
11,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,30,36,13,0.3611111111111111,0.32098765432098764
11,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,60,16,4,0.25,0.21875
11,gazectrl_ts,MovingTargetNoise,MovingVideo,1,1192,561,0.47063758389261745,0.4697620602675555
11,gazectrl_ts,MovingTargetNoise,MovingVideo,2,596,285,0.47818791946308725,0.47783883608846445
11,gazectrl_ts,MovingTargetNoise,MovingVideo,5,236,117,0.4957627118644068,0.46933352484918134
11,gazectrl_ts,MovingTargetNoise,MovingVideo,10,116,53,0.45689655172413796,0.44262782401902495
11,gazectrl_ts,MovingTargetNoise,MovingVideo,30,36,18,0.5,0.4444444444444445
11,gazectrl_ts,MovingTargetNoise,MovingVideo,60,16,6,0.375,0.421875
11,gazectrl_ts,MovingTargetNoise,NoVisuals,1,1192,606,0.5083892617449665,0.5091465474528174
11,gazectrl_ts,MovingTargetNoise,NoVisuals,2,596,305,0.511744966442953,0.5233322823296248
11,gazectrl_ts,MovingTargetNoise,NoVisuals,5,236,134,0.5677966101694916,0.5565929330652112
11,gazectrl_ts,MovingTargetNoise,NoVisuals,10,116,60,0.5172413793103449,0.5674791914387634
11,gazectrl_ts,MovingTargetNoise,NoVisuals,30,36,24,0.6666666666666666,0.5925925925925926
11,gazectrl_ts,MovingTargetNoise,NoVisuals,60,16,9,0.5625,0.65625
11,gazectrl_ts,MovingVideo,FixedVideo,1,1192,635,0.5327181208053692,0.5435171839106346
11,gazectrl_ts,MovingVideo,FixedVideo,2,596,313,0.5251677852348994,0.5508423044007027
11,gazectrl_ts,MovingVideo,FixedVideo,5,236,129,0.5466101694915254,0.5686584314852055
11,gazectrl_ts,MovingVideo,FixedVideo,10,116,69,0.5948275862068966,0.6141498216409037
11,gazectrl_ts,MovingVideo,FixedVideo,30,36,23,0.6388888888888888,0.6388888888888888
11,gazectrl_ts,MovingVideo,FixedVideo,60,16,9,0.5625,0.75
11,gazectrl_ts,MovingVideo,MovingTargetNoise,1,1192,564,0.47315436241610737,0.4618767172649881
11,gazectrl_ts,MovingVideo,MovingTargetNoise,2,596,297,0.4983221476510067,0.46575604702490875
11,gazectrl_ts,MovingVideo,MovingTargetNoise,5,236,110,0.4661016949152542,0.43909796035621945
11,gazectrl_ts,MovingVideo,MovingTargetNoise,10,116,56,0.4827586206896552,0.4131985731272295
11,gazectrl_ts,MovingVideo,MovingTargetNoise,30,36,16,0.4444444444444444,0.31481481481481477
11,gazectrl_ts,MovingVideo,MovingTargetNoise,60,16,8,0.5,0.25
11,gazectrl_ts,MovingVideo,MovingVideo,1,1192,590,0.4949664429530201,0.4798714021890906
11,gazectrl_ts,MovingVideo,MovingVideo,2,596,308,0.5167785234899329,0.5106977163190847
11,gazectrl_ts,MovingVideo,MovingVideo,5,236,125,0.5296610169491526,0.5205400746911807
11,gazectrl_ts,MovingVideo,MovingVideo,10,116,60,0.5172413793103449,0.5166468489892985
11,gazectrl_ts,MovingVideo,MovingVideo,30,36,17,0.4722222222222222,0.49382716049382713
